Date	Time	Rg	Ratm	Rn	T_soilref	Ta	RH	uref	LAI_total	LAI_green	displacement_height	z0_soil	z0_canopy	zh	zref	Rain	O3_concentration	Pesticid_concentration	Pest_soil	NH3_concentration	GammaLeaf_NH3	GammaSoil_NH3	R_litter_NH3
[dd/mm/yyyy]	[hh:mm]	[W.m-2]	[W.m-2]	[W.m-2]	[°C]	[°C]	[%]	[m.s-1]	[m2.m-2]	[m2.m-2]	[m]	[m]	[m]	[m]	[m]	[mm]	[µg.m-3]	[µg.m-3]	[µg.m-3]	[µg.m-3]	[-]	[-]	[s.m-1]
17/12/2008	05:00	-0.05	314.2065414	-8.32	2.4655	-0.16	98.9	2.1156	0.421	0.421	0.05265	0.02	0.00702	0.0702	3.17	0	0	0	0	0	250	3000	0
17/12/2008	05:30	-0.247	314.5659993	-8.6	2.458	-0.082	98.9	2.49141	0.421	0.421	0.05265	0.02	0.00702	0.0702	3.17	0	0	0	0	0	250	3000	0
17/12/2008	06:00	-0.259	314.7550687	-2.048	2.451	-0.041	98.9	1.70066	0.421	0.421	0.05265	0.02	0.00702	0.0702	3.17	0	0	0	0	0	250	3000	0
17/12/2008	06:30	-0.233	315.5214406	-1.527	2.439	0.125	98.8	1.29927	0.421	0.421	0.05265	0.02	0.00702	0.0702	3.17	0.2	1.003784	0	0	0	250	3000	0
17/12/2008	07:00	0.052	316.2382914	-0.075	2.4365	0.28	98.8	0.82837	0.421	0.421	0.05265	0.02	0.00702	0.0702	3.17	0.6	0	0	0	0	250	3000	0
17/12/2008	07:30	0.253	317.3599451	2.76	2.433	0.522	98.7	1.24146	0.421	0.421	0.05265	0.02	0.00702	0.0702	3.17	0.6	0	0	0	0	250	3000	0
17/12/2008	08:00	1.227	318.3543043	3.035	2.426	0.736	98.7	1.53826	0.421	0.421	0.05265	0.02	0.00702	0.0702	3.17	0.2	0	0	0	0	250	3000	0
17/12/2008	08:30	4.653	319.4769154	2.852	2.4275	0.977	98.6	1.27446	0.421	0.421	0.05265	0.02	0.00702	0.0702	3.17	0.2	0	0	0	0	250	3000	0
17/12/2008	09:00	17.71	320.738136	11.84	2.424	1.247	98.5	0.91496	0.421	0.421	0.05265	0.02	0.00702	0.0702	3.17	0	0	0	0	0	250	3000	0
17/12/2008	09:30	28.15	323.144739	19.23	2.4225	1.76	98.4	0.80918	0.421	0.421	0.05265	0.02	0.00702	0.0702	3.17	0.2	0.722968	0	0	0	250	3000	0
17/12/2008	10:00	22.53	325.0353343	15.16	2.419	2.161	98.3	0.63878	0.421	0.421	0.05265	0.02	0.00702	0.0702	3.17	0	1.360969	0	0	0	250	3000	0
17/12/2008	10:30	41.95	326.9579426	29.32	2.42	2.567	98.2	1.12421	0.421	0.421	0.05265	0.02	0.00702	0.0702	3.17	0.2	4.660983	0	0	0	250	3000	0
17/12/2008	11:00	39.3	329.8196133	25.86	2.424	3.168	98.1	1.12504	0.421	0.421	0.05265	0.02	0.00702	0.0702	3.17	0	7.311745	0	0	0	250	3000	0
17/12/2008	11:30	57.98	332.4740933	39.68	2.427	3.722	97.9	2.10416	0.421	0.421	0.05265	0.02	0.00702	0.0702	3.17	0	12.744542	0	0	0	250	3000	0
17/12/2008	12:00	65.11	334.1400537	48.51	2.4355	4.068	97.8	1.94552	0.421	0.421	0.05265	0.02	0.00702	0.0702	3.17	0	15.956108	0	0	0	250	3000	0
17/12/2008	12:30	60.11	336.2434158	45.26	2.45	4.503	97.8	2.60946	0.421	0.421	0.05265	0.02	0.00702	0.0702	3.17	0	17.658159	0	0	0	250	3000	0
17/12/2008	13:00	43.02	339.0048048	28.49	2.466	5.071	97.9	3.22528	0.421	0.421	0.05265	0.02	0.00702	0.0702	3.17	0	21.687958	0	0	0	250	3000	0
17/12/2008	13:30	44.02	340.5190563	26.26	2.493	5.381	97.8	2.72397	0.421	0.421	0.05265	0.02	0.00702	0.0702	3.17	0	20.902125	0	0	0	250	3000	0
17/12/2008	14:00	47.09	341.6556172	27.99	2.5185	5.613	97.8	2.53328	0.421	0.421	0.05265	0.02	0.00702	0.0702	3.17	0	15.076519	0	0	0	250	3000	0
17/12/2008	14:30	51.5	342.8933784	29.55	2.5505	5.865	97.6	2.65246	0.421	0.421	0.05265	0.02	0.00702	0.0702	3.17	0	12.031583	0	0	0	250	3000	0
17/12/2008	15:00	25.43	343.6218834	11.08	2.5875	6.013	97	2.12905	0.421	0.421	0.05265	0.02	0.00702	0.0702	3.17	0	6.072756	0	0	0	250	3000	0
17/12/2008	15:30	22.18	343.3707136	-14.86	2.6265	5.962	95.7	2.25147	0.421	0.421	0.05265	0.02	0.00702	0.0702	3.17	0	6.449159	0	0	0	250	3000	0
17/12/2008	16:00	7.66	341.4398442	-55.93	2.671	5.569	94.7	2.25147	0.421	0.421	0.05265	0.02	0.00702	0.0702	3.17	0	2.801142	0	0	0	250	3000	0
17/12/2008	16:30	-1.131	338.4540937	-57.46	2.716	4.958	94.8	2.25147	0.421	0.421	0.05265	0.02	0.00702	0.0702	3.17	0	3.495138	0	0	0	250	3000	0
17/12/2008	17:00	-1.804	336.8253971	-54.63	2.766	4.623	95.2	2.25147	0.421	0.421	0.05265	0.02	0.00702	0.0702	3.17	0	1.824532	0	0	0	250	3000	0
17/12/2008	17:30	-1.785	335.7735324	-52.34	2.81	4.406	94.8	2.25147	0.421	0.421	0.05265	0.02	0.00702	0.0702	3.17	0	0.638384	0	0	0	250	3000	0
17/12/2008	18:00	-2.027	332.6086788	-59.28	2.8565	3.75	95.1	2.25147	0.421	0.421	0.05265	0.02	0.00702	0.0702	3.17	0	0.535355	0	0	0	250	3000	0
17/12/2008	18:30	-2.193	331.7250077	-59.88	2.8925	3.566	95.8	2.25147	0.421	0.421	0.05265	0.02	0.00702	0.0702	3.17	0	0	0	0	0	250	3000	0
17/12/2008	19:00	-2.167	330.0728718	-58.6	2.9265	3.221	95.8	2.25147	0.421	0.421	0.05265	0.02	0.00702	0.0702	3.17	0	0	0	0	0	250	3000	0
17/12/2008	19:30	-2.511	331.2982123	-58.29	2.9525	3.477	95.7	2.25147	0.421	0.421	0.05265	0.02	0.00702	0.0702	3.17	0	0.491572	0	0	0	250	3000	0
17/12/2008	20:00	-2.138	330.1206727	-59.36	2.9625	3.231	95.6	2.25147	0.421	0.421	0.05265	0.02	0.00702	0.0702	3.17	0	0	0	0	0	250	3000	0
17/12/2008	20:30	-2.001	328.0841885	-58.27	2.967	2.804	95.7	2.25147	0.421	0.421	0.05265	0.02	0.00702	0.0702	3.17	0	0	0	0	0	250	3000	0
17/12/2008	21:00	-1.579	326.8630336	-51.96	2.977	2.547	95.6	2.25147	0.421	0.421	0.05265	0.02	0.00702	0.0702	3.17	0	0.715574	0	0	0	250	3000	0
17/12/2008	21:30	-1.628	325.2196493	-47.02	2.973	2.2	96	2.25147	0.421	0.421	0.05265	0.02	0.00702	0.0702	3.17	0	0	0	0	0	250	3000	0
17/12/2008	22:00	-1.113	325.0967639	-19.91	2.961	2.174	96.1	2.25147	0.421	0.421	0.05265	0.02	0.00702	0.0702	3.17	0	0.518496	0	0	0	250	3000	0
17/12/2008	22:30	-1.416	324.6574975	-42.99	2.9505	2.081	96.1	2.25147	0.421	0.421	0.05265	0.02	0.00702	0.0702	3.17	0	0	0	0	0	250	3000	0
17/12/2008	23:00	-1.49	324.530052	-40.44	2.9295	2.054	96	2.25147	0.421	0.421	0.05265	0.02	0.00702	0.0702	3.17	0	0	0	0	0	250	3000	0
17/12/2008	23:30	-2.007	324.5961301	-56.07	2.9045	2.068	96	2.25147	0.421	0.421	0.05265	0.02	0.00702	0.0702	3.17	0	0	0	0	0	250	3000	0
18/12/2008	00:00	-1.872	323.2294264	-54.85	2.8765	1.778	95.9	2.25147	0.421	0.421	0.05265	0.02	0.00702	0.0702	3.17	0	0	0	0	0	250	3000	0
18/12/2008	00:30	-2.389	321.1265939	-58.99	2.854	1.33	96.1	2.25147	0.425	0.425	0.05265	0.02	0.00702	0.0702	3.17	0	0	0	0	0	250	3000	0
18/12/2008	01:00	-2.097	319.4535946	-57.81	2.8305	0.972	96.2	2.25147	0.425	0.425	0.05265	0.02	0.00702	0.0702	3.17	0	0	0	0	0	250	3000	0
18/12/2008	01:30	-1.955	316.6504542	-57.64	2.8135	0.369	96.6	2.25147	0.425	0.425	0.05265	0.02	0.00702	0.0702	3.17	0	0.691787	0	0	0	250	3000	0
18/12/2008	02:00	-2.077	316.432745	-56.78	2.7815	0.322	96.9	2.25147	0.425	0.425	0.05265	0.02	0.00702	0.0702	3.17	0	0	0	0	0	250	3000	0
18/12/2008	02:30	-2.09	315.5214406	-53.43	2.7815	0.125	97.2	2.25147	0.425	0.425	0.05265	0.02	0.00702	0.0702	3.17	0	0	0	0	0	250	3000	0
18/12/2008	03:00	-1.622	315.6647132	-33.9	2.7815	0.156	97.2	2.25147	0.425	0.425	0.05265	0.02	0.00702	0.0702	3.17	0	0	0	0	0	250	3000	0
18/12/2008	03:30	0.196	314.4000574	2.402	2.7815	-0.118	97.2	2.25147	0.425	0.425	0.05265	0.02	0.00702	0.0702	3.17	0	0	0	0	0	250	3000	0
18/12/2008	04:00	0.181	315.0872993	2.386	1.2335	0.031	97.5	2.25147	0.425	0.425	0.05265	0.02	0.00702	0.0702	3.17	0	0	0	0	0	250	3000	0
18/12/2008	04:30	-0.011	319.1085959	3.323	3.684	0.898	97.3	2.25147	0.425	0.425	0.05265	0.02	0.00702	0.0702	3.17	0.2	0	0	0	0	250	3000	0
18/12/2008	05:00	0.2	319.9622776	5.661	4.2585	1.081	97.1	2.25147	0.425	0.425	0.05265	0.02	0.00702	0.0702	3.17	0	0	0	0	0	250	3000	0
18/12/2008	05:30	3.129046882	341.3579522	0	4.2585	5.552295283	94.03661619	2.25147	0.425	0.425	0.05265	0.02	0.00702	0.0702	3.17	0	0	0	0	0	250	3000	0
18/12/2008	06:00	3.129046882	341.4404475	0	4.2585	5.569123049	94.07044449	2.25147	0.425	0.425	0.05265	0.02	0.00702	0.0702	3.17	0	0	0	0	0	250	3000	0
18/12/2008	06:30	3.129046882	341.5229577	0	4.2585	5.585950815	94.10427278	2.25147	0.425	0.425	0.05265	0.02	0.00702	0.0702	3.17	0	0.492091	0	0	0	250	3000	0
18/12/2008	07:00	3.129046882	341.6054829	0	4.2585	5.602778581	94.13810108	2.25147	0.425	0.425	0.05265	0.02	0.00702	0.0702	3.17	0	0.566697	0	0	0	250	3000	0
18/12/2008	07:30	3.129046882	341.688023	0	4.2585	5.619606348	94.17192938	2.25147	0.425	0.425	0.05265	0.02	0.00702	0.0702	3.17	0	0.650764	0	0	0	250	3000	0
18/12/2008	08:00	3.129046882	341.7705781	0	4.2585	5.636434114	94.20575768	2.25147	0.425	0.425	0.05265	0.02	0.00702	0.0702	3.17	0	0	0	0	0	250	3000	0
18/12/2008	08:30	3.129046882	341.8531482	0	4.2585	5.65326188	94.23958597	2.25147	0.425	0.425	0.05265	0.02	0.00702	0.0702	3.17	0	0.786801	0	0	0	250	3000	0
18/12/2008	09:00	3.129046882	341.9357332	0	4.2585	5.670089647	94.27341427	2.25147	0.425	0.425	0.05265	0.02	0.00702	0.0702	3.17	0	0.499628	0	0	0	250	3000	0
18/12/2008	09:30	3.129046882	342.0183332	0	4.2585	5.686917413	94.30724257	2.25147	0.425	0.425	0.05265	0.02	0.00702	0.0702	3.17	0	0.656435	0	0	0	250	3000	0
18/12/2008	10:00	3.129046882	342.1009481	0	4.2585	5.703745179	94.34107086	0.51644	0.425	0.425	0.05265	0.02	0.00702	0.0702	3.17	0	0.907889	0	0	0	250	3000	0
18/12/2008	10:30	3.129046882	342.183578	0	4.2585	5.720572945	94.8	0.95406	0.425	0.425	0.05265	0.02	0.00702	0.0702	3.17	0.1	1.515837	0	0	0	250	3000	0
18/12/2008	11:00	3.129046882	342.2662229	0	4.2585	5.737400712	94.8	1.59054	0.425	0.425	0.05265	0.02	0.00702	0.0702	3.17	0.2	4.146598	0	0	0	250	3000	0
18/12/2008	11:30	3.129046882	342.3488828	0	4.2585	5.754228478	95.35	1.82519	0.425	0.425	0.05265	0.02	0.00702	0.0702	3.17	0.1	8.29268	0	0	0	250	3000	0
18/12/2008	12:00	3.129046882	342.4315576	0	4.2585	5.771056244	95.9	2.89413	0.425	0.425	0.05265	0.02	0.00702	0.0702	3.17	0	13.471232	0	0	0	250	3000	0
18/12/2008	12:30	3.129046882	343.7696947	0	4.2585	6.043	96.05	3.10416	0.425	0.425	0.05265	0.02	0.00702	0.0702	3.17	0	16.791844	0	0	0	250	3000	0
18/12/2008	13:00	7.88471	343.7696947	0	4.2585	6.043	96.2	3.22801	0.425	0.425	0.05265	0.02	0.00702	0.0702	3.17	0	16.53451	0	0	0	250	3000	0
18/12/2008	13:30	3.129046882	345.5273652	0	4.2585	6.399	95.6	3.19092	0.425	0.425	0.05265	0.02	0.00702	0.0702	3.17	0	17.971364	0	0	0	250	3000	0
18/12/2008	14:00	3.129046882	347.2917672	0	4.2585	6.755	95	2.78289	0.425	0.425	0.05265	0.02	0.00702	0.0702	3.17	0	14.361033	0	0	0	250	3000	0
18/12/2008	14:30	3.129046882	347.2917672	0	4.2585	6.755	95	2.70328	0.425	0.425	0.05265	0.02	0.00702	0.0702	3.17	0	9.147328	0	0	0	250	3000	0
18/12/2008	15:00	0	346.1624007	0	4.2585	6.527286614	94.17667721	2.52427	0.425	0.425	0.05265	0.02	0.00702	0.0702	3.17	0	7.027603	0	0	0	250	3000	0
18/12/2008	15:30	0	346.1987246	0	4.2585	6.534619245	93.96480524	2.1579	0.425	0.425	0.05265	0.02	0.00702	0.0702	3.17	0	5.527277	0	0	0	250	3000	0
18/12/2008	16:00	0	346.2350514	0	4.2585	6.541951876	93.75293328	1.87761	0.425	0.425	0.05265	0.02	0.00702	0.0702	3.17	0	5.02959	0	0	0	250	3000	0
18/12/2008	16:30	0	346.271381	0	4.2585	6.549284507	93.54106131	1.48265	0.425	0.425	0.05265	0.02	0.00702	0.0702	3.17	0	3.1775	0	0	0	250	3000	0
18/12/2008	17:00	0	346.3077135	0	4.2585	6.556617137	93.32918935	2.09176	0.425	0.425	0.05265	0.02	0.00702	0.0702	3.17	0	0.637865	0	0	0	250	3000	0
18/12/2008	17:30	0	346.3440489	0	4.2585	6.563949768	93.11731738	2.76589	0.425	0.425	0.05265	0.02	0.00702	0.0702	3.17	0	0	0	0	0	250	3000	0
18/12/2008	18:00	0	346.3803871	0	4.2585	6.571282399	92.90544541	2.99449	0.425	0.425	0.05265	0.02	0.00702	0.0702	3.17	0	0.498273	0	0	0	250	3000	0
18/12/2008	18:30	0	346.4167281	0	4.2585	6.57861503	92.69357345	3.13026	0.425	0.425	0.05265	0.02	0.00702	0.0702	3.17	0	0.580587	0	0	0	250	3000	0
18/12/2008	19:00	0	346.4530721	0	4.2585	6.585947661	92.48170148	3.0504	0.425	0.425	0.05265	0.02	0.00702	0.0702	3.17	0	0	0	0	0	250	3000	0
18/12/2008	19:30	0	346.4894188	0	4.2585	6.593280291	92.26982952	3.64277	0.425	0.425	0.05265	0.02	0.00702	0.0702	3.17	0	0	0	0	0	250	3000	0
18/12/2008	20:00	0	346.5257685	0	4.2585	6.600612922	92.05795755	2.93746	0.425	0.425	0.05265	0.02	0.00702	0.0702	3.17	0	0	0	0	0	250	3000	0
18/12/2008	20:30	0	346.562121	0	4.2585	6.607945553	91.84608558	2.49151	0.425	0.425	0.05265	0.02	0.00702	0.0702	3.17	0	0.510171	0	0	0	250	3000	0
18/12/2008	21:00	0	346.5984763	0	4.2585	6.615278184	91.63421362	2.7637	0.425	0.425	0.05265	0.02	0.00702	0.0702	3.17	0	0	0	0	0	250	3000	0
18/12/2008	21:30	0	346.6348346	0	4.2585	6.622610815	91.42234165	4.33666	0.425	0.425	0.05265	0.02	0.00702	0.0702	3.17	0.1	0	0	0	0	250	3000	0
18/12/2008	22:00	0	346.6711957	0	4.2585	6.629943445	91.21046969	4.11523	0.425	0.425	0.05265	0.02	0.00702	0.0702	3.17	0.2	0.497228	0	0	0	250	3000	0
18/12/2008	22:30	0	346.7075596	0	4.2585	6.637276076	90.99859772	3.82989	0.425	0.425	0.05265	0.02	0.00702	0.0702	3.17	0.1	0.638414	0	0	0	250	3000	0
18/12/2008	23:00	0	346.7439264	0	4.2585	6.644608707	90.78672575	4.86646	0.425	0.425	0.05265	0.02	0.00702	0.0702	3.17	0	0	0	0	0	250	3000	0
18/12/2008	23:30	0	346.7802961	0	4.2585	6.651941338	90.57485379	6.19362	0.425	0.425	0.05265	0.02	0.00702	0.0702	3.17	0	0.784737	0	0	0	250	3000	0
19/12/2008	00:00	0	346.8166686	0	4.2585	6.659273969	90.36298182	5.37276	0.425	0.425	0.05265	0.02	0.00702	0.0702	3.17	0	0	0	0	0	250	3000	0
19/12/2008	00:30	0	346.853044	0	4.2585	6.666606599	90.15110986	4.97072	0.435	0.435	0.05265	0.02	0.00702	0.0702	3.17	0	0	0	0	0	250	3000	0
19/12/2008	01:00	0	346.8894222	0	4.2585	6.67393923	89.93923789	4.7006	0.435	0.435	0.05265	0.02	0.00702	0.0702	3.17	0	0	0	0	0	250	3000	0
19/12/2008	01:30	0	346.9258033	0	4.2585	6.681271861	89.72736592	4.37955	0.435	0.435	0.05265	0.02	0.00702	0.0702	3.17	0	0	0	0	0	250	3000	0
19/12/2008	02:00	0	346.9621873	0	4.2585	6.688604492	89.51549396	3.36952	0.435	0.435	0.05265	0.02	0.00702	0.0702	3.17	0	0	0	0	0	250	3000	0
19/12/2008	02:30	0	346.9985741	0	4.2585	6.695937123	89.30362199	3.82063	0.435	0.435	0.05265	0.02	0.00702	0.0702	3.17	0	0	0	0	0	250	3000	0
19/12/2008	03:00	0	347.0349638	0	4.2585	6.703269753	89.09175003	4.8252	0.435	0.435	0.05265	0.02	0.00702	0.0702	3.17	0	0	0	0	0	250	3000	0
19/12/2008	03:30	0	347.0713564	0	4.2585	6.710602384	88.87987806	4.55819	0.435	0.435	0.05265	0.02	0.00702	0.0702	3.17	0	0.706569	0	0	0	250	3000	0
19/12/2008	04:00	0	347.1077518	0	4.2585	6.717935015	88.66800609	3.98735	0.435	0.435	0.05265	0.02	0.00702	0.0702	3.17	0	0.621149	0	0	0	250	3000	0
19/12/2008	04:30	0	347.1441501	0	4.2585	6.725267646	88.45613413	4.30559	0.435	0.435	0.05265	0.02	0.00702	0.0702	3.17	0	0.597741	0	0	0	250	3000	0
19/12/2008	05:00	0	347.1805512	0	4.2585	6.732600277	88.24426216	4.05924	0.435	0.435	0.05265	0.02	0.00702	0.0702	3.17	0	0	0	0	0	250	3000	0
19/12/2008	05:30	0	347.2169552	0	4.2585	6.739932907	88.03239019	5.13823	0.435	0.435	0.05265	0.02	0.00702	0.0702	3.17	0	0	0	0	0	250	3000	0
19/12/2008	06:00	0	347.2533621	0	4.2585	6.747265538	87.82051823	3.06174	0.435	0.435	0.05265	0.02	0.00702	0.0702	3.17	0	0	0	0	0	250	3000	0
19/12/2008	06:30	0	347.2897719	0	4.2585	6.754598169	87.60864626	3.13516	0.435	0.435	0.05265	0.02	0.00702	0.0702	3.17	0	0	0	0	0	250	3000	0
19/12/2008	07:00	0	347.3261844	0	4.2585	6.7619308	87.3967743	3.97137	0.435	0.435	0.05265	0.02	0.00702	0.0702	3.17	0	0	0	0	0	250	3000	0
19/12/2008	07:30	0	347.3625999	0	4.2585	6.76926343	87.18490233	4.79675	0.435	0.435	0.05265	0.02	0.00702	0.0702	3.17	0	0	0	0	0	250	3000	0
19/12/2008	08:00	0	347.3990182	0	4.2585	6.776596061	86.97303036	4.33866	0.435	0.435	0.05265	0.02	0.00702	0.0702	3.17	0	0.882245	0	0	0	250	3000	0
19/12/2008	08:30	3.129046882	347.4354394	0	4.2585	6.783928692	86.6	4.44312	0.435	0.435	0.05265	0.02	0.00702	0.0702	3.17	0	0.592112	0	0	0	250	3000	0
19/12/2008	09:00	3.129046882	347.4718635	0	4.2585	6.791261323	86.6	3.82981	0.435	0.435	0.05265	0.02	0.00702	0.0702	3.17	0	0.857932	0	0	0	250	3000	0
19/12/2008	09:30	62.30844	348.7589544	0	4.2585	7.05	84.15	3.16549	0.435	0.435	0.05265	0.02	0.00702	0.0702	3.17	0	0.821318	0	0	0	250	3000	0
19/12/2008	10:00	62.30844	348.7589544	0	4.2585	7.05	81.7	4.08015	0.435	0.435	0.05265	0.02	0.00702	0.0702	3.17	0	2.166495	0	0	0	250	3000	0
19/12/2008	10:30	45.38516	350.705755	0	4.2585	7.44	78.9	3.9703	0.435	0.435	0.05265	0.02	0.00702	0.0702	3.17	0	2.223063	0	0	0	250	3000	0
19/12/2008	11:00	28.46188	352.6606947	0	4.2585	7.83	76.1	3.54047	0.435	0.435	0.05265	0.02	0.00702	0.0702	3.17	0	4.191638	0	0	0	250	3000	0
19/12/2008	11:30	89.80877	353.3896114	0	4.2585	7.975	75.4	4.2945	0.435	0.435	0.05265	0.02	0.00702	0.0702	3.17	0	8.45454	0	0	0	250	3000	0
19/12/2008	12:00	151.15566	354.1196575	0	4.2585	8.12	74.7	3.96299	0.435	0.435	0.05265	0.02	0.00702	0.0702	3.17	0	11.674559	0	0	0	250	3000	0
19/12/2008	12:30	133.751605	355.4062746	0	4.2585	8.375	73.4	3.56152	0.435	0.435	0.05265	0.02	0.00702	0.0702	3.17	0	13.287688	0	0	0	250	3000	0
19/12/2008	13:00	116.34755	356.6963946	0	4.2585	8.63	72.1	3.38667	0.435	0.435	0.05265	0.02	0.00702	0.0702	3.17	0	17.582797	0	0	0	250	3000	0
19/12/2008	13:30	86.443345	356.6963946	0	4.2585	8.63	71.55	3.52301	0.435	0.435	0.05265	0.02	0.00702	0.0702	3.17	0	15.218058	0	0	0	250	3000	0
19/12/2008	14:00	56.53914	356.6963946	0	4.2585	8.63	71	3.20013	0.435	0.435	0.05265	0.02	0.00702	0.0702	3.17	0	15.161348	0	0	0	250	3000	0
19/12/2008	14:30	83.07792	355.5831424	0	4.2585	8.41	71.45	3.77793	0.435	0.435	0.05265	0.02	0.00702	0.0702	3.17	0	10.615282	0	0	0	250	3000	0
19/12/2008	15:00	109.6167	354.4724981	0	4.2585	8.19	71.9	2.10644	0.435	0.435	0.05265	0.02	0.00702	0.0702	3.17	0	6.59912	0	0	0	250	3000	0
19/12/2008	15:30	85.097175	352.0833907	0	4.2585	7.715	74.55	2.27954	0.435	0.435	0.05265	0.02	0.00702	0.0702	3.17	0	5.293493	0	0	0	250	3000	0
19/12/2008	16:00	60.57765	349.7063804	0	4.2585	7.24	77.2	2.23313	0.435	0.435	0.05265	0.02	0.00702	0.0702	3.17	0	2.93027	0	0	0	250	3000	0
19/12/2008	16:30	30.96191	347.4929199	0	4.2585	6.7955	78.35	1.41172	0.435	0.435	0.05265	0.02	0.00702	0.0702	3.17	0	1.460696	0	0	0	250	3000	0
19/12/2008	17:00	1.34617	345.2899837	0	4.2585	6.351	79.5	1.42025	0.435	0.435	0.05265	0.02	0.00702	0.0702	3.17	0	0.552427	0	0	0	250	3000	0
19/12/2008	17:30	0.865395	344.3490815	0	4.2585	6.1605	79	1.97001	0.435	0.435	0.05265	0.02	0.00702	0.0702	3.17	0	0	0	0	0	250	3000	0
19/12/2008	18:00	0.38462	343.4101036	0	4.2585	5.97	78.5	1.67412	0.435	0.435	0.05265	0.02	0.00702	0.0702	3.17	0	0	0	0	0	250	3000	0
19/12/2008	18:30	0.57693	342.3010936	0	4.2585	5.7445	79.75	2.49204	0.435	0.435	0.05265	0.02	0.00702	0.0702	3.17	0	0	0	0	0	250	3000	0
19/12/2008	19:00	0.76924	341.1947718	0	4.2585	5.519	81	1.79107	0.435	0.435	0.05265	0.02	0.00702	0.0702	3.17	0	0	0	0	0	250	3000	0
19/12/2008	19:30	0.673085	342.8466559	0	4.2585	5.8555	80.45	2.82372	0.435	0.435	0.05265	0.02	0.00702	0.0702	3.17	0	0	0	0	0	250	3000	0
19/12/2008	20:00	0.57693	344.5045309	0	4.2585	6.192	79.9	3.37998	0.435	0.435	0.05265	0.02	0.00702	0.0702	3.17	0	0	0	0	0	250	3000	0
19/12/2008	20:30	0.480775	344.7242237	0	4.2585	6.2365	80.35	3.56352	0.435	0.435	0.05265	0.02	0.00702	0.0702	3.17	0	0	0	0	0	250	3000	0
19/12/2008	21:00	0.38462	344.9440216	0	4.2585	6.281	80.8	3.31777	0.435	0.435	0.05265	0.02	0.00702	0.0702	3.17	0	0	0	0	0	250	3000	0
19/12/2008	21:30	0.38462	344.5736364	0	4.2585	6.206	81.95	3.15707	0.435	0.435	0.05265	0.02	0.00702	0.0702	3.17	0	0.550403	0	0	0	250	3000	0
19/12/2008	22:00	0.38462	344.2035497	0	4.2585	6.131	83.1	3.37233	0.435	0.435	0.05265	0.02	0.00702	0.0702	3.17	0	0.584986	0	0	0	250	3000	0
19/12/2008	22:30	0.288465	344.4921917	0	4.2585	6.1895	83.6	4.00281	0.435	0.435	0.05265	0.02	0.00702	0.0702	3.17	0	0	0	0	0	250	3000	0
19/12/2008	23:00	0.19231	344.7810153	0	4.2585	6.248	84.1	4.81003	0.435	0.435	0.05265	0.02	0.00702	0.0702	3.17	0	0	0	0	0	250	3000	0
19/12/2008	23:30	0.19231	345.0057814	0	4.2585	6.2935	84.35	4.77903	0.435	0.435	0.05265	0.02	0.00702	0.0702	3.17	0	0	0	0	0	250	3000	0
20/12/2008	00:00	0.19231	345.2306574	0	4.2585	6.339	84.6	3.71095	0.435	0.435	0.05265	0.02	0.00702	0.0702	3.17	0	0.821483	0	0	0	250	3000	0
20/12/2008	00:30	0.57693	344.0383406	0	4.2585	6.0975	85.8	4.4886	0.444	0.444	0.05265	0.02	0.00702	0.0702	3.17	0	0	0	0	0	250	3000	0
20/12/2008	01:00	0.96155	342.8491148	0	4.2585	5.856	87	4.89075	0.444	0.444	0.05265	0.02	0.00702	0.0702	3.17	0	0.555432	0	0	0	250	3000	0
20/12/2008	01:30	0.76924	343.9298774	0	4.2585	6.0755	87.05	5.70058	0.444	0.444	0.05265	0.02	0.00702	0.0702	3.17	0	0	0	0	0	250	3000	0
20/12/2008	02:00	0.57693	345.0131932	0	4.2585	6.295	87.1	5.14157	0.444	0.444	0.05265	0.02	0.00702	0.0702	3.17	0	0.740524	0	0	0	250	3000	0
20/12/2008	02:30	0.57693	347.0807749	0	4.2585	6.7125	87	5.18562	0.444	0.444	0.05265	0.02	0.00702	0.0702	3.17	0	0	0	0	0	250	3000	0
20/12/2008	03:00	0.57693	349.1576357	0	4.2585	7.13	86.9	5.89738	0.444	0.444	0.05265	0.02	0.00702	0.0702	3.17	0	0	0	0	0	250	3000	0
20/12/2008	03:30	0.57693	349.7063804	0	4.2585	7.24	86.9	6.31269	0.444	0.444	0.05265	0.02	0.00702	0.0702	3.17	0	0.542649	0	0	0	250	3000	0
20/12/2008	04:00	0.57693	350.2557718	0	4.2585	7.35	86.9	7.16963	0.444	0.444	0.05265	0.02	0.00702	0.0702	3.17	0	0.539625	0	0	0	250	3000	0
20/12/2008	04:30	0.480775	349.7812593	0	4.2585	7.255	87.5	7.16193	0.444	0.444	0.05265	0.02	0.00702	0.0702	3.17	0	0.62606	0	0	0	250	3000	0
20/12/2008	05:00	0.38462	349.3072292	0	4.2585	7.16	88.1	6.34786	0.444	0.444	0.05265	0.02	0.00702	0.0702	3.17	0	0	0	0	0	250	3000	0
20/12/2008	05:30	0.673085	349.9060843	0	4.2585	7.28	88.25	5.68727	0.444	0.444	0.05265	0.02	0.00702	0.0702	3.17	0	0	0	0	0	250	3000	0
20/12/2008	06:00	0.96155	350.505709	0	4.2585	7.4	88.4	5.83716	0.444	0.444	0.05265	0.02	0.00702	0.0702	3.17	0	0	0	0	0	250	3000	0
